"REF_DATE","GEO","DGUID","Principal statistics","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Non-metallic mineral product manufacturing","Dollars","81","millions","6","v123263923","1.1.16","1308","","","","0"
"2019-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Primary metal manufacturing","Dollars","81","millions","6","v123263924","1.1.17","4057","","","","0"
"2019-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Fabricated metal product manufacturing","Dollars","81","millions","6","v123263925","1.1.18","3341","","","","0"
"2019-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Machinery manufacturing","Dollars","81","millions","6","v123263926","1.1.19","3429","","","","0"
"2019-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Computer and electronic product manufacturing","Dollars","81","millions","6","v123263927","1.1.20","1385","","","","0"
"2019-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Electrical equipment, appliance and component manufacturing","Dollars","81","millions","6","v123263928","1.1.21","804","","","","0"
"2019-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Transportation equipment manufacturing","Dollars","81","millions","6","v123263929","1.1.22","11075","","","","0"
"2019-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Motor vehicle manufacturing","Dollars","81","millions","6","v123263930","1.1.23","5444","","","","0"
"2019-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Motor vehicle body and trailer manufacturing","Dollars","81","millions","6","v123263931","1.1.24","247","","","","0"
"2019-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Motor vehicle parts manufacturing","Dollars","81","millions","6","v123263932","1.1.25","2594","","","","0"
"2019-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Aerospace product and parts manufacturing","Dollars","81","millions","6","v123263933","1.1.26","1927","","","","0"
"2019-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Railroad rolling stock manufacturing","Dollars","81","millions","6","v123263934","1.1.27","249","","","","0"
"2019-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Ship and boat building","Dollars","81","millions","6","v123263935","1.1.28","288","","","","0"
"2019-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Other transportation equipment manufacturing","Dollars","81","millions","6","v123263936","1.1.29","326","","","","0"
"2019-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Furniture and related product manufacturing","Dollars","81","millions","6","v123263937","1.1.30","986","","","","0"
"2019-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Miscellaneous manufacturing","Dollars","81","millions","6","v123263938","1.1.31","992","","","","0"
"2019-09","Canada","2016A000011124","New orders","Total, durable and non-durable goods","Dollars","81","millions","6","v123263939","1.2.1","55875","","","","0"
"2019-09","Canada","2016A000011124","New orders","Non-durable goods","Dollars","81","millions","6","v123263940","1.2.3","26401","","","","0"
"2019-09","Canada","2016A000011124","New orders","Durable goods","Dollars","81","millions","6","v123263941","1.2.2","29475","","","","0"
"2019-09","Canada","2016A000011124","Unfilled orders","Total, durable and non-durable goods","Dollars","81","millions","6","v123263942","1.3.1","99229","","","","0"
"2019-09","Canada","2016A000011124","Unfilled orders","Non-durable goods","Dollars","81","millions","6","v123263943","1.3.3","3634","","","","0"
"2019-09","Canada","2016A000011124","Unfilled orders","Durable goods","Dollars","81","millions","6","v123263944","1.3.2","95595","","","","0"
"2019-09","Canada","2016A000011124","Inventories","Total, durable and non-durable goods","Dollars","81","millions","6","v123263945","1.4.1","86672","","","","0"
"2019-09","Canada","2016A000011124","Inventories","Non-durable goods","Dollars","81","millions","6","v123263946","1.4.3","33067","","","","0"
"2019-09","Canada","2016A000011124","Inventories","Durable goods","Dollars","81","millions","6","v123263947","1.4.2","53605","","","","0"
"2019-09","Canada","2016A000011124","Inventory of raw materials","Total, durable and non-durable goods","Dollars","81","millions","6","v123263948","1.6.1","35131","","","","0"
"2019-09","Canada","2016A000011124","Inventory of raw materials","Non-durable goods","Dollars","81","millions","6","v123263949","1.6.3","13490","","","","0"
"2019-09","Canada","2016A000011124","Inventory of raw materials","Durable goods","Dollars","81","millions","6","v123263950","1.6.2","21642","","","","0"
"2019-09","Canada","2016A000011124","Inventory of goods or work in process","Total, durable and non-durable goods","Dollars","81","millions","6","v123263951","1.7.1","23797","","","","0"
"2019-09","Canada","2016A000011124","Inventory of goods or work in process","Non-durable goods","Dollars","81","millions","6","v123263952","1.7.3","4103","","","","0"
"2019-09","Canada","2016A000011124","Inventory of goods or work in process","Durable goods","Dollars","81","millions","6","v123263953","1.7.2","19694","","","","0"
"2019-09","Canada","2016A000011124","Inventory of finished goods","Total, durable and non-durable goods","Dollars","81","millions","6","v123263954","1.8.1","27744","","","","0"
"2019-09","Canada","2016A000011124","Inventory of finished goods","Non-durable goods","Dollars","81","millions","6","v123263955","1.8.3","15474","","","","0"
"2019-09","Canada","2016A000011124","Inventory of finished goods","Durable goods","Dollars","81","millions","6","v123263956","1.8.2","12269","","","","0"
"2019-09","Canada","2016A000011124","Inventory to sales ratio","Total, durable and non-durable goods","Dollars","81","units","0","v123263957","1.9.1","1.54","","","","2"
"2019-09","Canada","2016A000011124","Inventory to sales ratio","Non-durable goods","Dollars","81","units","0","v123263958","1.9.3","1.25","","","","2"
"2019-09","Canada","2016A000011124","Inventory to sales ratio","Durable goods","Dollars","81","units","0","v123263959","1.9.2","1.79","","","","2"
"2019-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Total, durable and non-durable goods","Dollars","81","millions","6","v123263908","1.1.1","55963","","","","0"
"2019-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Non-durable goods","Dollars","81","millions","6","v123263909","1.1.3","26737","","","","0"
"2019-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Food manufacturing","Dollars","81","millions","6","v123263910","1.1.4","8886","","","","0"
"2019-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Beverage and tobacco product manufacturing","Dollars","81","millions","6","v123263911","1.1.5","1208","","","","0"
"2019-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Textile mills","Dollars","81","millions","6","v123263912","1.1.6","151","","","","0"
"2019-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Textile product mills","Dollars","81","millions","6","v123263913","1.1.7","122","","","","0"
"2019-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Apparel manufacturing","Dollars","81","millions","6","v123263914","1.1.8","219","","","","0"
"2019-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Leather and allied product manufacturing","Dollars","81","millions","6","v123263915","1.1.9","23","","","","0"
"2019-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Paper manufacturing","Dollars","81","millions","6","v123263916","1.1.10","2206","","","","0"
"2019-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Printing and related support activities","Dollars","81","millions","6","v123263917","1.1.11","755","","","","0"
"2019-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Petroleum and coal products manufacturing","Dollars","81","millions","6","v123263918","1.1.12","5832","","","","0"
"2019-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Chemical manufacturing","Dollars","81","millions","6","v123263919","1.1.13","4694","","","","0"
"2019-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Plastics and rubber products manufacturing","Dollars","81","millions","6","v123263920","1.1.14","2641","","","","0"
"2019-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Durable goods","Dollars","81","millions","6","v123263921","1.1.2","29226","","","","0"
"2019-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Wood product manufacturing","Dollars","81","millions","6","v123263922","1.1.15","2640","","","","0"
"2019-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Non-metallic mineral product manufacturing","Dollars","81","millions","6","v123263923","1.1.16","1286","","","","0"
"2019-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Primary metal manufacturing","Dollars","81","millions","6","v123263924","1.1.17","4123","","","","0"
"2019-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Fabricated metal product manufacturing","Dollars","81","millions","6","v123263925","1.1.18","3113","","","","0"
"2019-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Machinery manufacturing","Dollars","81","millions","6","v123263926","1.1.19","3208","","","","0"
"2019-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Computer and electronic product manufacturing","Dollars","81","millions","6","v123263927","1.1.20","1316","","","","0"
"2019-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Electrical equipment, appliance and component manufacturing","Dollars","81","millions","6","v123263928","1.1.21","861","","","","0"
"2019-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Transportation equipment manufacturing","Dollars","81","millions","6","v123263929","1.1.22","10705","","","","0"
"2019-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Motor vehicle manufacturing","Dollars","81","millions","6","v123263930","1.1.23","5186","","","","0"
"2019-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Motor vehicle body and trailer manufacturing","Dollars","81","millions","6","v123263931","1.1.24","262","","","","0"
"2019-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Motor vehicle parts manufacturing","Dollars","81","millions","6","v123263932","1.1.25","2507","","","","0"
"2019-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Aerospace product and parts manufacturing","Dollars","81","millions","6","v123263933","1.1.26","1908","","","","0"
"2019-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Railroad rolling stock manufacturing","Dollars","81","millions","6","v123263934","1.1.27","286","","","","0"
"2019-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Ship and boat building","Dollars","81","millions","6","v123263935","1.1.28","275","","","","0"
"2019-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Other transportation equipment manufacturing","Dollars","81","millions","6","v123263936","1.1.29","281","","","","0"
"2019-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Furniture and related product manufacturing","Dollars","81","millions","6","v123263937","1.1.30","1000","","","","0"
"2019-10","Canada","2016A000011124","Sales of goods manufactured (shipments)","Miscellaneous manufacturing","Dollars","81","millions","6","v123263938","1.1.31","974","","","","0"
